created_at,text
Sun Jul 12 22:48:04 +0000 2020,"It's hard to believe this has to be said, but unlike this president, I'll actually listen to the experts and heed their advice. Not silence them. https://t.co/AkLFevCI6b"
Sun Jul 12 20:59:58 +0000 2020,"Mohamed Amashah is finally home after 486 days in Egyptian prison for holding a protest sign. Arresting, torturing, and exiling activists like Sarah Hegazy and Mohamed Soltan or threatening their families is unacceptable. No more blank checks for Trump’s ""favorite dictator."" https://t.co/RtZkbGh6ik"
Sun Jul 12 20:20:09 +0000 2020,"Ignore the polls.

We’ve got work to do: https://t.co/GCxsKwFY4h https://t.co/fnJezEaAg5"
Sun Jul 12 18:47:00 +0000 2020,"Health care is personal to me. And as president, I'll do everything I can to make sure every American has access to the care they need. https://t.co/Rmwsmx54KW"
Sun Jul 12 17:31:00 +0000 2020,"We need a president who will always choose to unite rather than divide, because there’s nothing we can’t accomplish when we do it together."
Sun Jul 12 14:50:00 +0000 2020,"To all the nurses on the frontlines of this fight, thank you. You are American heroes. https://t.co/fgTDhXU72C"
Sun Jul 12 00:30:00 +0000 2020,"Donald Trump is the worst possible person to lead us through this moment.

We need real leadership, right now. Lives are at stake. https://t.co/7mJYPGLGq7"
Sat Jul 11 22:30:00 +0000 2020,"Back in January, when President Trump signed his hollow ""phase one"" trade deal with Beijing, I made clear that no one should be fooled by Trump's empty promises to deliver a meaningful “phase two"" deal.

Good to see that he's finally admitting I was right. https://t.co/Us8t3Z0KfA"
Sat Jul 11 20:46:28 +0000 2020,"I’ve said it before, and I’ll say it again: Donald Trump is the most corrupt president in modern American history. Every day that he remains in office, he further threatens the future of our democracy.

We have to vote him out this November. https://t.co/FuoAnNzgHG"
Sat Jul 11 20:07:00 +0000 2020,"I have no illusion about how tough the road ahead is. But I’m optimistic for one reason above all others: I know the history and the heart of this country.

Given a chance, ordinary Americans can do extraordinary things. https://t.co/448jA7xlY3"
Sat Jul 11 17:33:00 +0000 2020,"This was almost two months ago. 

Since then? Tens of thousands more lives lost. A million and a half new cases.

The President? Still golfing. https://t.co/rHvIX80tLA"
Sat Jul 11 17:00:01 +0000 2020,"The United States has over 3 million cases of COVID-19, and over 130,000 people have died — yet Donald Trump continues to say it will just ""fade away."" It’s unbelievable.

We're paying the price for this president's incompetence every single day."
Sat Jul 11 14:40:00 +0000 2020,"I see a different America than President Trump. One that, despite all our flaws and shortcomings and failings, is still after more than two centuries dedicated to equality, liberty, human dignity, and justice.

I know we can reach our highest ideals — together."
Sat Jul 11 02:38:57 +0000 2020,Still true. https://t.co/3zbAD3uXzq
Sat Jul 11 00:36:52 +0000 2020,"RT @TeamJoe: Music unites us. 🎧

We’re excited to be launching our new Spotify playlist, Get Up, Stand Up: Songs for the Soul of America, i…"
Fri Jul 10 23:07:00 +0000 2020,"Determination. Resilience. Grit. The strength to get up no matter how many times you’ve been knocked down. Respect for hard work, and for the people who do it.
 
Those are the values I learned growing up in Scranton — and they're the values I’ll take to the Oval Office."
Fri Jul 10 20:54:00 +0000 2020,This is what “America First” looks like under President Trump: https://t.co/jSmJOeG13G
Fri Jul 10 19:12:00 +0000 2020,"Through every trial and tribulation, we've always emerged stronger — and we will again."
Fri Jul 10 17:05:00 +0000 2020,"Let’s use this opportunity to make bold investments in American industry and innovation so the future is made in America — and in all of America.

https://t.co/uTI6Gydi1n https://t.co/8F8Uj2a3BI"
Fri Jul 10 14:55:00 +0000 2020,"Here's my promise to you: If I have the honor of being elected president, I will take care of your family like I would my own. https://t.co/vYmVUdMLO7"
Fri Jul 10 00:27:00 +0000 2020,The American people deserve to know what Donald Trump is hiding in his tax returns.
Thu Jul 09 23:22:00 +0000 2020,We can't just build back to the way things were before these crises — we have to build back better.
Thu Jul 09 22:10:00 +0000 2020,This is our moment to imagine and build a new American economy — one where everyone gets a fair return for their work and an equal chance to get ahead. https://t.co/BPUISe4Fd6
Thu Jul 09 20:55:00 +0000 2020,"I do not buy for one second that the vitality of American manufacturing is a thing of the past.
 
American manufacturing was the Arsenal of Democracy in World War II, and must be part of the engine of American prosperity now."
Thu Jul 09 20:35:00 +0000 2020,We can't just focus on the jobs of today — we have to also focus on the jobs and industries of tomorrow. I'll make a historic $300 billion investment in research and development that will spur innovation and help create 3 million jobs across the nation. https://t.co/o29BPuYSlb
Thu Jul 09 20:30:00 +0000 2020,"American workers can out-compete anyone, but they need a government that fights for them. I'll revitalize American manufacturing — especially smaller manufacturers and those owned by women and people of color — and ensure the future is made here in America. https://t.co/lJQBsnRN75"
Thu Jul 09 20:25:00 +0000 2020,"When we spend taxpayer money, we should use it to buy American products &amp; support American jobs.

But under Trump, the rate of federal contractors offshoring jobs more than doubled. It's unacceptable.

I'll invest $400 billion in American-made products &amp; keep jobs here at home. https://t.co/iNpPuMzFqC"
Thu Jul 09 19:02:47 +0000 2020,"I'm in Dunmore, Pennsylvania, to discuss my plan to create jobs, raise wages, and help America build back better. Tune in to watch: https://t.co/fSHMWax1u6"
Thu Jul 09 15:45:00 +0000 2020,"We're in the middle of an economic crisis. But it's not enough to just turn things around — we have to build back better. We have to revitalize American manufacturing and make sure the future is made in America — by all of America.

Here's how we'll do it: https://t.co/lPgZPDPC98 https://t.co/ZjJ3pKiLrK"
Thu Jul 09 15:15:00 +0000 2020,The future must be made in America — by all of America. Here's how we'll do it: https://t.co/lPgZPE7d0G https://t.co/KERhYFcXAY
Thu Jul 09 14:23:28 +0000 2020,As I was saying. https://t.co/NwOKjL0Zhj
Thu Jul 09 00:25:00 +0000 2020,Four years of Betsy DeVos is more than enough. We need a Secretary of Education who is actually a public school educator.
Wed Jul 08 23:23:05 +0000 2020,"I commend the Task Forces for their service and for helping build a bold, transformative platform for our party and for our country. And I am deeply grateful to @BernieSanders for working with us to unite our party and deliver real, lasting change for generations to come. https://t.co/J2LN6cKBhT"
Wed Jul 08 22:55:00 +0000 2020,Increased testing isn’t the reason for the surge in coronavirus cases — Donald Trump's failed leadership is. https://t.co/j7vKxnlaj4
Wed Jul 08 21:18:00 +0000 2020,"Trump launched his 2016 campaign by calling Mexicans rapists.

He's spread racism against our Latino community ever since.

We need to work in partnership with Mexico.

We need to restore dignity and humanity to our immigration system.

That's what I'll do as President."
Wed Jul 08 19:44:00 +0000 2020,Let me be clear: No one should be forced out of their home in the middle of a pandemic because they can’t pay rent. https://t.co/0NJ9ao7HON
Wed Jul 08 17:56:00 +0000 2020,"When there were 15 cases, the President said it wouldn't spread any farther. 

We just hit our 3 millionth case.

We're paying for his failure. https://t.co/gYwTWZyYOs"
Wed Jul 08 15:33:02 +0000 2020,".@AdyBarkan — The courage you show every day is an inspiration to so many, and I'm grateful to have you by my side in this fight. We may not agree on everything, but this we do: Health care is a right — not a privilege. And we're going to make that a reality, together. https://t.co/5fVic34K89"
Wed Jul 08 01:00:00 +0000 2020,This is a national disgrace. We have to ensure these communities get the care they need immediately — and then tackle racial disparities in health care and our economy head-on. https://t.co/e4QbS4p0wZ
Tue Jul 07 23:55:00 +0000 2020,The most sacred obligation of our government is to keep our troops safe when we send them into battle — and to care for them when they come home. We need a president who will honor that obligation. https://t.co/UMrDVwHaD3
Tue Jul 07 21:50:49 +0000 2020,"Across the world, people come to this country with unrelenting optimism and determination toward the future. They study here, innovate here, they make America who we are. Donald Trump doesn't get that — we need a president who does. https://t.co/0VK0MCXMVq"
Tue Jul 07 20:44:53 +0000 2020,"Americans are safer when America is engaged in strengthening global health. On my first day as President, I will rejoin the @WHO and restore our leadership on the world stage. https://t.co/8uazVIgPZB"
Tue Jul 07 19:30:00 +0000 2020,"We've seen what happens when the federal government fails to secure sufficient supplies of critical products like PPE — and we can't let it happen again. So today, I'm releasing my plan to rebuild U.S. supply chains: https://t.co/5RXYqQcqmn"
Tue Jul 07 18:45:00 +0000 2020,Donald Trump needs to do his job.
Tue Jul 07 17:22:00 +0000 2020,Character belongs in the White House. https://t.co/Bz1syMprhJ
Tue Jul 07 15:33:00 +0000 2020,"To beat COVID-19, we need a coordinated national response from the federal government — but Donald Trump refuses to do his job. I've laid out exactly what I would do, and I encourage this president to adopt the plan in its entirety: https://t.co/SOVOPL7uPy"
Tue Jul 07 01:00:00 +0000 2020,"There’s enormous opportunity once we defeat Donald Trump. We are going to build our health care system, our economy, and our country back better than they've ever been before."
Mon Jul 06 23:17:00 +0000 2020,The nation is crying out for leadership — leadership that can unite us and bring us together. But this president has nothing to offer. https://t.co/rzV0GdOqHN
Mon Jul 06 20:20:00 +0000 2020,"With COVID-19 surging across the nation, Donald Trump should be doing everything in his power to increase access to testing. Instead, he's doing the opposite. It's despicable."
Mon Jul 06 17:35:00 +0000 2020,It didn't have to be this bad. But Donald Trump failed to do his job — and we're all paying the price. https://t.co/OXONhAWNqy
Mon Jul 06 15:16:00 +0000 2020,We can’t afford four more years of Donald Trump. https://t.co/12yF31aLSz
Mon Jul 06 00:00:00 +0000 2020,"We're going to beat Donald Trump. And when we do, we won't just rebuild this nation — we'll transform it."
Sun Jul 05 22:00:00 +0000 2020,"There are so many unsung heroes in our communities, especially in times of crisis. We owe Alassane and countless others a debt of gratitude — and I'll fight for them every day in the White House. https://t.co/tUwZYpeoNW"
Sun Jul 05 21:10:54 +0000 2020,"On this Venezuelan Independence Day, my thoughts are with Venezuelans who continue to work tirelessly for the cause of democracy. It’s time for free and fair elections so that the Venezuelan people can turn the page on the corrupt and repressive Maduro regime."
